"NBa7we src","d4r55","RfnDt","rsqaWe","wiI7pd","fontBodySmall","fontBodySmall 2","kyuRq","dSlJg","NlVald","dSlJg 2","NlVald 2","Hzvxle","pkWtMe"
"https://lh3.googleusercontent.com/a/ACg8ocLz5fzkjuXKFw0QILqmGbtbQfLgXSA3H_sVPWpbx-1M6BhOTw=w36-h36-p-rp-mo-br100","nancy neumuller","3 reviews · 9 photos","3 years ago","I would like to thank the entire team of surgeons and the team at Inzo4 Medium care B4, and especially my son Tim (bicycle accident), for the good care you gave and continue to give to Tim. Without you I would have had to tell a completely different story, which I prefer not to think about.","Translated by Google","・","See original (Dutch)","","","","Share","Like","3"
"https://lh3.googleusercontent.com/a/ACg8ocLYBAzWgiGu-MXs8FNQuPuOPaiKj8q3AnUi43uH4LtkBH3dpw=w36-h36-p-rp-mo-ba3-br100","Guy Roes","Local Guide · 9 photos","3 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJM2wgX0q1ASUcvmM3wg8svOq9yNS4_9JiOnfyAD8IdOkgI8g=w36-h36-p-rp-mo-ba2-br100","Wilfried van haver","Local Guide · 7 reviews · 1 photo","3 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLZ8SFTwVG4vXl3Ltc5rbxoKL5_wVGgh8QducpCqenviDBrEw=w36-h36-p-rp-mo-br100","DENO ANDEN","3 reviews","3 years ago","smooth actions. I have been treated satisfactorily","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocIDtzY5GqjooyE55OpdnuSKKLUNqzGRTK-LxDIcr_5M9_vRaQ=w36-h36-p-rp-mo-ba4-br100","Inge Senepart","Local Guide · 158 reviews · 67 photos","3 years ago","My experience is that the nursing staff is not friendly and the specialists are arrogant. It is really a hospital where only profit counts and not the patient.","Translated by Google","・","See original (Dutch)","","","","Share","Like","7"
"https://lh3.googleusercontent.com/a/ACg8ocIBs5PiyLto84Q5wuVzNnAWKpahWZDueYO5PS6WPFoAczctUA=w36-h36-p-rp-mo-ba3-br100","Crazy Styliste","Local Guide · 21 reviews · 57 photos","3 years ago","I don't recommend, this hospital is super hard to move... it's the worst hospital I've been to here in Belgium. one star is a lot but unfortunately, it's not 0 stars either!","Translated by Google","・","See original (Romanian)","","","","Share","Like","4"
"https://lh3.googleusercontent.com/a-/ALV-UjXnGx6egwm3GEiQFMqy7TLT2347-0b6fBsJg6Y9tvrBXXe5Qmhm=w36-h36-p-rp-mo-ba4-br100","frank verhaegen","Local Guide · 45 reviews · 52 photos","3 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWWxvKC5gKdskcO3h6C7eABSOKwhHzrYAMFkZfpppYcplbEp42o=w36-h36-p-rp-mo-ba3-br100","Burak Okur","Local Guide · 17 reviews · 26 photos","3 years ago","Money > health 🤮 …","Translated by Google","・","See original (Dutch)","","","","Share","Like","3"
"https://lh3.googleusercontent.com/a/ACg8ocLLulSqBJkF1Ia3xMdS4A0QiBU5lJyIehXF68MecgaNBNkgbw=w36-h36-p-rp-mo-ba4-br100","Luc De Bock","Local Guide · 30 reviews · 251 photos","3 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWD2Lbioyr5WIFdNwvZMau80lb7-KiTczw6poBO2xgcglGxVomw=w36-h36-p-rp-mo-ba4-br100","Dirk Brits","Local Guide · 106 reviews · 25 photos","3 years ago","On time by appointment.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU2oiZ26z1uHDWWfwonNC9NOEajZDOjBRv4w_KccANdgScE-Lxe=w36-h36-p-rp-mo-br100","Anneke","2 reviews","3 years ago","Stayed there for 1 month in April. I can only say that I had and still have a team that knows what they are doing. The guidance is also top notch. The service I attended was also 👍🏻. …","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjXIpCECUQ1L2Q9qik6LbTvd_e5gOMOVVo4SOBnWn-xfTdF3M3Zu=w36-h36-p-rp-mo-ba4-br100","Stef Van de Voorde","Local Guide · 43 reviews · 39 photos","3 years ago","Beyond all expectations and contrary to many (unjustified) gossip, I was helped very smoothly, quickly, friendly, professionally, etc. and was therefore back outside very quickly. An MRI, blood test and visit to the doctor's office did not take longer than 60 minutes. Oh yes, paying for the parking ticket was also included. I will have to wait for the results in the coming days. But it already gives me a good feeling.
I also had to conclude that my doctor; Professor Crosiers, immediately took the bull by the horns and that apparently within a week from my GP to the doctors at the Klina hospital were informed, his first impression and also additional orders had been received. So they certainly don't let the grass grow under their feet here. Good luck to all the people who still have to go there.","Translated by Google","・","See original (Dutch)","","","","Share","Like","8"
"https://lh3.googleusercontent.com/a-/ALV-UjWUM2d0CIpikCzYygedB0sUIez-mswuk90SqsnPLjR-xbFGD3mA=w36-h36-p-rp-mo-ba2-br100","Sara","Local Guide · 16 reviews · 2 photos","3 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUWWjm1-_hdHDLgZbuRzvzsiGD3Y32T0NA1YD8kJ25_ZzBRRyzD=w36-h36-p-rp-mo-ba3-br100","Nathje","Local Guide · 55 reviews","3 years ago","Very good doctors in all areas! Only the receptions leave a lot to be desired.. Also a bit outdated 😬 …","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjVKyfLrt1vcCxrXnp4bapTE5xhjbyXalw20PKISj-6i-qArMi7B=w36-h36-p-rp-mo-br100","ummaryam yilmaz","2 reviews","3 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXn_zSAuZ2-JvqkUjtb7gFD88bobyqxrmkejRj8xxjc-jw9FWE0=w36-h36-p-rp-mo-ba3-br100","willy geysemans","Local Guide · 3 reviews","3 years ago","This is a hospital stay away if you don't need to be there","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW-HvQMhR890oZkMQo9l9cIJKw_tusckR014ypJ2-n8cfBntns=w36-h36-p-rp-mo-ba3-br100","Anita Vlaminck","Local Guide · 48 reviews","3 years ago","a year ago on September 4, 2020, I had surgery at the UZA following a fracture of my femur at the level of the femoral head, I was told that the best solution would be a gamma nail. Now I had polio as a child, which resulted in osteoporosis in the same leg. Now on September 17, 2021 I will be in a wheelchair or walking with crutches and probably for the rest of my life. I still cannot walk or support my knee joint and I have to deal with a lot of pain every day and therefore also serious sleeping problems. I was told by my regular orthopedist that the gamma nail was not the best solution, given the poor condition of my bone, but Doctor N from the UZA insists on having a hip prosthesis. Now I know that if the gamma nail were removed, there is a good chance that my bone will completely crumble; as a result, I will have to have my leg amputated. So if I could go below zero or give no stars I would do so. The UZA used to be an excellent academic hospital with the interests of the patient in mind, now it is just a factory that wants to make the largest possible profits at the expense of the patient and the care is no longer what it should be.","Translated by Google","・","See original (Dutch)","","","","Share","Like","20"
"https://lh3.googleusercontent.com/a/ACg8ocJnpvl3muNuqGQrrZg-xuCY4-P2Wx1zFPaBG4wMPqsJBfjBSg=w36-h36-p-rp-mo-br100","Sully Yurukoff","13 reviews","3 years ago","Really bad Hospital,  We ho to yhe "" SPOED""  Normally is calling like that because they have to reacted fast:( *Bulls...et*  we wait for a hours with our kids,  41 °fever  . I don't recommend anyone to this Hospital","","","","","","","Share","Like","5"
"https://lh3.googleusercontent.com/a/ACg8ocIMDPkPG-NcwlKntQd9qsrnjuJ5nE2afoIGhD4u5RnMKeRHT1k=w36-h36-p-rp-mo-ba2-br100","Cedric","Local Guide · 14 reviews · 9 photos","Edited 3 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJsFNYGV4ef--CoAXHIQH6jPpcSkWNlk1YXCWeAivwAaSavMw=w36-h36-p-rp-mo-ba5-br100","Frank Nackers","Local Guide · 137 reviews · 9 photos","3 years ago","Very friendly staff, modern and convenient parking lot.","","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocLQh5Wp3zantnEP8BerFpHS8JL9rqqO7Dx3uO_sMJeGpFNB4g=w36-h36-p-rp-mo-br100","Stefan Schreuder","5 reviews","Edited 3 years ago","look after! When you come for an operation, you are expressly misinformed by the nurse. They ask if you want a single or multiple person room. As a foreigner you don't know what the consequences of this are. When you ask about this, you are told that it may happen that you may not be reimbursed for the extra costs of 65 euros for a single room. They ask if you would like to sign for the room, which appears to state that the specialist's fee may increase by 200%. It is not stated what the operation costs or what the exact increase actually is. You sign in good faith. Afterwards it turns out that you paid 3x the rate and were not reimbursed for 2x, of course. Pure fraud. They hide behind the fact that you signed. Bad thing and the ombudsman won't help you either! Top specialist by the way.","Translated by Google","・","See original (Dutch)","","","","Share","Like","8"
"https://lh3.googleusercontent.com/a-/ALV-UjWo7uJtyEnoPN4yNlOZdBhXxAV1VLdpe_zkIZjC9QcEI_lcCJBm=w36-h36-p-rp-mo-ba3-br100","Chloë Almeida","Local Guide · 13 reviews","3 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUwxyracWABLeUN0fjk5XvQdPpMEwTr4l24g9Xxw8yv9ls9N8X8oA=w36-h36-p-rp-mo-ba3-br100","Th Ke","Local Guide · 35 reviews · 117 photos","3 years ago","Very bad experience. I come with my wife for our appointment at 11:40 am. We arrived at 11:10 and waiting for the doctor.  Now is 14:30. We have not see the doctor yet.  The reception of the doctor ""oogheelkunde route 122"" doesn't want to help to contact the doctor.  Simply replied the doctor is very busy.  They dont want to bother the doctor. But i thought the reservation means something.  Even if there are something special really delay the doctor. Some further explanation or give us an indication how long will still take will helps a lot.  The adminstration system of the hospital is really out dated.  Not friendly for non-dutch speaker.","","","","","","","Share","Like","6"
"https://lh3.googleusercontent.com/a-/ALV-UjW2NW69Xcef627uMqDON6IaJvbM1hhtlhFCBTqGVXncqwOBQvAJ=w36-h36-p-rp-mo-ba6-br100","Stefan Tonnaer","Local Guide · 578 reviews · 2,460 photos","3 years ago","A professional hospital where you will receive good help.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV_wYjtH8MAWtrHNU7dl-WP8n7Y88pzJ50Dv5_PqvOqjNYOqyD6cg=w36-h36-p-rp-mo-ba4-br100","Veerle Vlaar","Local Guide · 67 reviews · 13 photos","3 years ago","Very good","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjVEXSyEdkILjDehC86ggEEnNO9tsGIc7bA8ItgFswrkuJqrfoZH=w36-h36-p-rp-mo-br100","Today4Real","3 reviews","3 years ago","Wrong route.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWjbnTgi8Pjl3psoCtSjLa_lH4nqkR6iVgD0vclM3gFFj7gyinX=w36-h36-p-rp-mo-ba4-br100","Wendy Sloots","Local Guide · 69 reviews · 39 photos","3 years ago","Leuven is and remains the top","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU8o-AUvVf7tVrYqR4SLKxwbwoyogP9rqepvXNsZSw0OnMbm-q5=w36-h36-p-rp-mo-br100","Tatjana Dm","15 reviews","4 years ago","Very friendly doctors and nurses. Help is provided immediately, everything is clearly explained.","Translated by Google","・","See original (Dutch)","","","","Share","Like","2"
"https://lh3.googleusercontent.com/a/ACg8ocKnq5PCIHxztV9L9Zqr0vt1FxL7-uWuxxQYEq31prSODzM2MA=w36-h36-p-rp-mo-br100","Mireille Timmerman","5 reviews · 1 photo","Edited 4 years ago","Oral, jaw and facial surgery is a top team! Thanks to Dr Van Genechten and Dr Devos.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVJk0e5wqiPPJ4P5MregE9Knsh8zeKTsedXpWr7jqykhUxUWsg=w36-h36-p-rp-mo-ba4-br100","Annelies Dilien","Local Guide · 57 reviews · 649 photos","4 years ago","This hospital urgently needs to explore the meaning of humanity. People in their last days refuse to have visits from their children. Children who are denied access to say goodbye in a dignified manner. And this under the guise of certain measures that are not necessary in this case. I will then give you the meaning of humanity...
TO RESPECT AND APPRECIATE THE VALUE AND DIGNITY OF EVERY HUMAN BEING, WITHOUT TAKING INTO ACCOUNT WHAT FAITH, POLITICAL BELIEF, PEOPLE, RACE OR STATE HE BELONGS TO, JUST AND ONLY BECAUSE HE IS A FELLOW HUMAN BEING.
I think that includes dying with dignity and saying goodbye!!","Translated by Google","・","See original (Dutch)","","","","Share","Like","29"
"https://lh3.googleusercontent.com/a/ACg8ocL7zfCj4OELlERsxeg_CgfhTrnrWcHGPNJOI6ZozQoSo3XZzg=w36-h36-p-rp-mo-ba4-br100","Diana Van Ostaijen","Local Guide · 19 reviews","4 years ago","Highly specialized hospital. Under treatment for various conditions. All doctors are very skilled.","Translated by Google","・","See original (Dutch)","","","","Share","Like","2"
"https://lh3.googleusercontent.com/a-/ALV-UjWx9bxCFirCrIwaAa27gOrk8LVZ6c8yjkSDTmuWip4M-dTBJBIp=w36-h36-p-rp-mo-ba4-br100","Adem Ahmet","Local Guide · 76 reviews · 18 photos","4 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKy4TByCt9QQcyPyHZb4VNpv6K3eZiY2gUO-JSdoSqUJx7s1Q=w36-h36-p-rp-mo-br100","Nancy GC","9 reviews","4 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKyeoyvpu0PMFru46d2nx3rqsJzGUNnejGxTTujLkpq8MmTbA=w36-h36-p-rp-mo-br100","Carine Van barel","6 reviews","4 years ago","Unbelievably, my husband has been admitted to UZA several times after a lung transplant almost 2 years ago, now recently transferred from there to the Neuro Clinic Hoge Beech for 2 weeks. Now received a phone call from the parcel service that there are still 2 bags of very dirty laundry. Thank you to the kind volunteer for reporting it. However, on the day of the transfer, it had been agreed with the d1 department that all dirty laundry would be given away, but not so, I went to the tall beeches specifically to collect the laundry the same day. Where is the communication or organization, pfff, always lose everything per recording, shaver, mobile phone charger and so on. I'm so tired of Uza as cold as Dad!!","Translated by Google","・","See original (Dutch)","","","","Share","Like","9"
"https://lh3.googleusercontent.com/a/ACg8ocJWdNBnlqdFB9bDfqD7qhOBV8VlorYXl_LcJ9-MCVrc7SsuKA=w36-h36-p-rp-mo-br100","gretta ykcullwe","8 reviews","Edited 4 years ago","DISCRIMINATION !!!!!!!","","","","","","","Share","Like","6"
"https://lh3.googleusercontent.com/a-/ALV-UjWqn128mtDR0Y_mzqNGVEjJr2w1v-yzAHRFMrOKjCZjLc7Ylco2jw=w36-h36-p-rp-mo-ba4-br100","Bea","Local Guide · 155 reviews · 14 photos","4 years ago","Excellent service. Corona safe. Cataract surgery. Well organised. With necessary information.","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjVhLrpjAEvHIPWTkzpcGxaBqQoP00kS7Ad2egY1ENDvVq2zrpQ=w36-h36-p-rp-mo-br100","Ferry Franken","3 reviews · 1 photo","4 years ago","I have been receiving treatment there since 2015 for (unfortunately) various ailments, including lung cancer. Extremely professional and everything on time.","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjUBXOsYxFJaYpyrCm4jy5nXEVBu7BYSN634fe-_y9wFzMdtySU=w36-h36-p-rp-mo-br100","Stephan Abels","1 review","4 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX8fMg6Nm434BoepUHH2XAcUcnQXt3Ybte-N1n1nBliHiWY5Sqn=w36-h36-p-rp-mo-br100","Maria Aparecida Da Silva Oliveira","4 reviews · 22 photos","4 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWjdM7nKC0IZLyxUHiVJ4WYSRSxUrOva84pUerPBmOqZX5YX3XfQw=w36-h36-p-rp-mo-ba4-br100","Patrick Vandewalle","Local Guide · 3 reviews","4 years ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXAgH6h5g2ZaI8NkC9bWUrH7tv1Kd9ih5ICQT9ebzLuMNJ_trs=w36-h36-p-rp-mo-ba3-br100","Edje","Local Guide · 1 review · 1 photo","4 years ago","","","","","","","","","",""
